P45880	P99999	ophid	15657099
P45974	P53990	ophid	-
P45983	P46821	ophid	15657099
P45984	P05412	intact	12167088
P45985	P45983	intact	15657099
P46013	P00519	intact	17474147
P46087	Q8N1B4	ophid	-
P46094	P47992	ophid	11446740
P46108	O14980	grid	11839808
P46108-2	P06213	intact	15522217
P46199	Q9BU89	ophid	-
P46379	P56556	intact	16169070
P46414	Q5MJ70-	grid	12972555
P46459	Q53H96	ophid	-
P46527	Q9UKX7	ophid	15657099
P46531	Q59ET6	grid	11425854
P46695	Q15173	mint	16456541
P46734	Q9BT78	ophid	-
P46736	Q9H4L3	grid	14636569
P46776	P24928	ophid	-
P46777	P08238	mint	16263121
P46778	Q15605	intact	16169070
P46779	P49023	bind	15163412
P46782	Q7Z4Y4	ophid	-
P46783	O95881	ophid	-
P46926	Q01844	intact	16189514
P46934	O15049	ophid	15657099
P46937	Q16621	bind	9305852
P46939	Q14118	grid	10769203
P46940	Q8IWE0	ophid	-
P46976	Q9BTT9	intact	16189514
P46977	Q8NCD3	intact	16169070
P47224	O43924	ophid	15657099
P47710	Q13043	ophid	15657099
P47755	Q02218	ophid	-
P47756	Q99759	intact	14743216
P47810	Q8NDD8	grid	15761153
P47813	O95602	ophid	-
P47860	P63167	grid	14760703
P47897	Q6XYD2	mint	16189514
P47914	Q96BK5	intact	17353931
P47928	P16333	intact	17474147
P47929	O43570	intact	16169070
P47985	P35606	ophid	-
P48023	P63165	ophid	-
P48039	O14593	ophid	-
P48047	P56537	intact	17353931
P48048	P48544	ophid	-
P48050	O14936	grid	15024025
P48058	O00560	ophid	11891216
P48059	Q53T91	grid	10022929
P48163	Q9BU89	ophid	-
P48307	P00747	ophid	-
P48356	Q12913	intact	19167335
P48436	Q96T58	ophid	-
P48443	P10828	ophid	-
P48444	P53621	ophid	-
P48507	P62330	intact	17353931
P48551	P01569	ophid	-
P48552	Q13363	ophid	11509661
P48643	Q8WZ56	grid	18782753
P48664	O15162	ophid	-
P48729	Q8TDF5	ophid	15657099
P48730	Q9Y620	ophid	-
P48735	Q96S44	ophid	-
P48736	A8K8Z5	grid	10542052
P48745	P23142	ophid	-
P48751	P47756	ophid	-
P48995	Q14573	grid	10980191
P49005	Q8WZ19	bind	11593007
P49116	P41235	ophid	15657099
P49190	P01270	ophid	15657099
P49207	P62750	ophid	-
P49247	Q8TBB1	intact	16189514
P49257	Q9UNE7	ophid	-
P49321	P62330	intact	17353931
P49336	Q9Y333	ophid	-
P49354	Q12974	intact	17353931
P49366	P63010	ophid	-
P49368	P52815	ophid	-
P49407	Q03431	ophid	15657099
P49411	Q9BZE4	ophid	-
P49419	P52564	ophid	15657099
P49427	Q9UKT7	grid	10531035
P49450	P00519	intact	17474147
P49454	Q9GZM8	intact	17043677
P49459	P14373	intact	-
P49582	Q13501	grid	17898222
P49585	P51003	ophid	-
P49588	Q13765	ophid	-
P49591	Q9Y2S0	ophid	-
P49593	P56192	intact	16169070
P49639	Q99750	intact	16189514
P49643	Q9UFF9	ophid	15657099
P49662	P53007	intact	17353931
P49711	Q9HCK8	intact	16949368
P49720	P35998	ophid	-
P49721	P25786	intact	14733938
P49736	Q9NXC5	ophid	-
P49755	Q9NZ42	intact	16641999
P49757	P00533	mint	15657099
P49759	P18031	mint	10480872
P49760	Q9HAV4	ophid	-
P49761	P61981	intact	17353931
P49763	O14786	ophid	-
P49765	O14786	ophid	15657099
P49768	P10636	ophid	15657099
P49773	Q9NZ32	ophid	-
P49792	O14980	ophid	-
P49795	A6NF12	grid	11251075
P49796	P31946	ophid	10862767
P49798	P09471	grid	9660808
P49802	P31946	ophid	15657099
P49810	P05067	intact	10078972
P49816	Q9Y649	grid	12582162
P49842	P62487	intact	14667819
P49848	Q9UNM6	ophid	-
P49888	Q7L5N1	intact	16169070
P49910	P13994	intact	16189514
P49913	P18428	ophid	-
P49915	P30504	intact	17353931
P49916	Q96FI4	bind	15260972
P49917	Q13426-2	bind	9242410
P49959	P39748	ophid	-
P50053	P14678	intact	17353931
P50148	Q14831	ophid	10550060
P50213	Q13765	ophid	-
P50238	Q59GK4	grid	16169070
P50395	P51151	ophid	15657099
P50402	P63267	grid	12670476
P50452	Q01518	ophid	8761950
P50453	Q13011	intact	16169070
P50454	P49023	bind	15163412
P50458	P28360	ophid	9697309
P50461	P12814	ophid	12642359
P50479	Q569H2	ophid	-
P50488	Q9UER7	intact	11483955
P50552	Q96MA1	intact	19060904
P50570	Q99962	bind	14737190
P50591	Q9P078	grid	16169070
P50607	P00519	ophid	-
P50613	P24928	ophid	-
P50748	O43264	ophid	-
P50749	P01116	intact	12732644
P50750	O60583	bind	9499409
P50851	P00519	intact	17474147
P50876	Q9H3P7	ophid	15657099
P50914	Q8TDF5	ophid	-
P50990	O15144	ophid	-
P50991	P12236	ophid	-
P50995	O75340	intact	11883939
P51116	Q7Z7J5	intact	16189514
P51149	P40337	intact	17353931
P51168	P51170	ophid	15657099
P51451	Q6PD62	ophid	8636124
P51531	P82094	ophid	12044884
P51532	P84243	bind	15616580
P51553	P17987	ophid	-
P51571	P20333	intact	15657099
P51606	O96006	intact	15657099
P51608	P51531	intact	15696166
P51610	P07900	ophid	15657099
P51659	Q9BUP3	ophid	-
P51665	Q16539	ophid	15657099
P51668	Q96BH1	intact	-
P51677	Q16627	ophid	-
P51679	P25098	ophid	15657099
P51681	P10147	ophid	11700073
P51692	Q9HC77	ophid	-
P51693	Q15047	mint	15383276
P51784	Q15047	intact	16169070
P51807	Q96AN2	grid	11069771
P51816	P16333	intact	17474147
P51878	Q9C000	intact	17418785
P51884	P08123	ophid	-
P51888	P02458	ophid	-
P51911	P06753	ophid	2455687
P51946	Q86SW2	grid	12527756
P51948	Q92574	intact	17355907
P51955	P62857	ophid	-
P51956	P52735	intact	15618286
P51959	Q6VIG7	ophid	10194136
P51965	Q9Y6M9	intact	-
P51991	P52565	intact	17353931
P52209	P40227	ophid	-
P52272	Q04206-2	intact	14743216
P52292	P11171	ophid	15657099
P52293	Q9UJU2-2	grid	8631802
P52294	Q02548	ophid	-
P52306	Q9NS73	ophid	-
P52564	Q96H72	ophid	-
P52565	Q308M2	grid	15659383
P52657	P52655	intact	12972251
P52701	P40692	ophid	15657099
P52732	Q15119	ophid	-
P52735-3	P51956	bind	15618286
P52756	Q9BV57	ophid	-
P52788	Q9Y3M8	ophid	-
P52789	Q9UMX0	intact	16189514
P52790	P41222	bind	11068878
P52797	O95084	intact	16169070
P52798	P29317	bind	8755474
P52799	Q9NX52	ophid	-
P52803	P29320-2	grid	9245480
P52815	Q9BZE4	ophid	-
P52907	Q9UFF9	intact	17353931
P52926	P49023	bind	15163412
P52943	P11831	ophid	-
P52952	O94983	intact	16678093
P53041	P14625	ophid	15657099
P53350	P17535	ophid	15657099
P53365	P84077	bind	10623590
P53367	P84077	ophid	15657099
P53370	Q7Z3W5	ophid	-
P53396	Q9Y478	intact	17353931
P53539	P17535	bind	12805554
P53567	P49716	bind	12805554
P53582	P27635	ophid	-
P53590	P53597	mint	10873456
P53597	Q9NVA4	ophid	-
P53602	Q9Y3A2	ophid	-
P53611	P20336	ophid	-
P53618	Q13347	ophid	-
P53621	P43686	ophid	15657099
P53621-2	P35606	grid	10921873
P53667	Q14240	ophid	-
P53680-2	Q53G56	grid	17353931
P53778	P62993	ophid	-
P53779	Q9NQW7	ophid	-
P53779-2	Q13432	grid	16169070
P53803	P52434	bind	9201987
P53816	P30153	intact	17374643
P53834	P07900	intact	12604615
P53985	Q9Y4K3	intact	17353931
P53990	P62158	ophid	-
P53999	Q13952	ophid	15657099
P54098	Q04837	ophid	-
P54132	Q14191	intact	11919194
P54136	P01019	ophid	-
P54198	Q9UMS0	mppi	11342215
P54252	Q5JQQ6	intact	16713569
P54253	P16383	intact	16713569
P54257	Q6IBJ7	mint	16169070
P54259	Q8N2S1	intact	16713569
P54274	Q9NUX5	ophid	15657099
P54274-2	P00519	intact	11375976
P54284	P21579	intact	16525042
P54296	Q8WZ42	ophid	-
P54578	P55036	ophid	-
P54646	Q15831	bind	14985505
P54652	Q99759	intact	14743216
P54725	Q9P0Q4	ophid	-
P54727	Q99436	ophid	-
P54764	P20827	bind	8755474
P54819	O94903	ophid	-
P54821	O15525	ophid	15657099
P54886	Q8IY17	ophid	-
P54920	O14662	ophid	-
P55001	P35555	ophid	15657099
P55010	Q99880	ophid	-
P55036	P62195	mint	16990800
P55039	Q9H446	intact	16189514
P55040	Q9BU61	intact	18624398
P55060	P20333	intact	15657099
P55060-2	Q6NVW7	grid	10523667
P55072	Q13190	ophid	9506515
P55089	P24387	grid	8612563
P55090	P34998-4	grid	11416224
P55196	P10114	ophid	-
P55209	O14802	ophid	-
P55210	Q9BQQ3	ophid	-
P55211	Q07817	ophid	-
P55263	Q9UHD8	ophid	-
P55265	O14980	ophid	11604520
P55316	Q15797	ophid	11387330
P55769	O75691	ophid	-
P55771	Q9UGL1	ophid	-
P55773	P32246	ophid	9886417
P55809	P31321	ophid	-
P55854	P20827	ophid	-
P55884	Q9BZE4	ophid	-
P55957-2	Q07817	bind	15353804
P56134	P54257	intact	16169070
P56159	P07949	ophid	15657099
P56192	Q99759	intact	14743216
P56282	O14802	ophid	-
P56377	O75843	ophid	-
P56524	P62258	ophid	15657099
P56536	Q8IXI2	intact	19135897
P56537	P12236	ophid	-
P56539	P08237	ophid	9252390
P56545	P48552	intact	15657099
P56545-2	Q96DS5	grid	12867035
P56556	P62380	intact	16169070
P56730	Q8IVP5	ophid	-
P56817	P07602	bind	15606899
P57052	Q15365	intact	16713569
P57054	Q9BRB3-2	grid	10944123
P57083	Q92956	intact	11511370
P57086	Q8IY56	grid	16189514
P57105	O15056-3	grid	10357812
P57678	Q08211	ophid	15657099
P57721	P11940	ophid	-
P57723	Q15365	intact	16713569
P57735	Q96DE7	ophid	-
P57740	P37198	ophid	-
P58004	Q06830	bind	15105503
P58107	P62993	mint	12577067
P58197	P49418	mint	17762867
P58340	Q9UNS2	bind	15861129
P58801	Q8NDD8	grid	15761153
P59666	O60925	mint	16169070
P59768	P62873	bind	15889144
P59780	O00203	ophid	15657099
P59998	P33993	ophid	-
P60174	P51671	intact	16169070
P60468	P04114	ophid	-
P60510	Q07960	ophid	15657099
P60520	P15311	intact	17353931
P60568	P19397	ophid	-
P60660	Q9Y3A3	intact	16169070
P60709	Q8NFJ9	intact	18000879
P60763	P52566	ophid	-
P60866	Q7Z4Y4	ophid	-
P60880	Q14721	ophid	-
P60891	O60256	ophid	-
P60896	Q96H21	intact	15657099
P60900	P62805	ophid	-
P60953	P61158	ophid	9860974
P60981	O15198	bind	15231748
P61011	Q8TAS0	ophid	-
P61073	O14543	ophid	12163560
P61077	Q9UBS8	intact	-
P61086	P63279	grid	18691969
P61160	Q9BRP4	ophid	-
P61201	P51843	mppi	10713076
P61204	P53365	intact	15657099
P61218	Q9NW08	ophid	-
P61221	P01241	intact	17353931
P61244	P50539	bind	9528857
P61247	P61313	ophid	-
P61254	P62633	intact	17353931
P61266	P23763-2	grid	12093152
P61278	P35346	ophid	15657099
P61289	P11171	intact	17353931
P61326	Q96BK5	intact	17353931
P61353	O75439	ophid	-
P61421	P21281	ophid	-
P61457	Q13936	ophid	-
P61513	Q9H9Y2	ophid	-
P61586	P36897	ophid	15657099
P61587	O43157	intact	14732713
P61599	P14635	ophid	-
P61604	P05091	ophid	-
P61619	P41214	ophid	-
P61626	Q15653	intact	14743216
P61758	Q9UHV9	ophid	-
P61769	P04439	bind	16041067
P61803	Q14164	intact	17353931
P61923	P48444	ophid	-
P61925	P17612-2	grid	8027074
P61927	Q86UY8	ophid	-
P61956	Q9H8M9	intact	16169070
P61964	Q03164	bind	15960975
P61966	Q8IY97	ophid	15657099
P61967	O43747	intact	9733768
P61968	O43680	mint	15231748
P61970	Q9BUP3	ophid	-
P61978	P50616	intact	18377426
P61981	O15151	mint	16511572
P62068	Q9P0U4	ophid	-
P62070	Q13671	intact	15657099
P62072	Q9Y584	ophid	-
P62081	O00487	ophid	-
P62136	P36897	ophid	-
P62139	Q8IWU2	intact	12393858
P62140	Q9H836	grid	12016208
P62158	P11234	mint	12034722
P62166	P36897	ophid	-
P62191	Q9UNM6	grid	17353931
P62241	O95551	ophid	-
P62244	P84098	ophid	-
P62249	Q9NY93	intact	17353931
P62253	Q96DE7	ophid	-
P62256	Q969K3	intact	-
P62258	Q9BSD7	ophid	-
P62259	Q13671	intact	9144171
P62263	P20333	intact	14743216
P62265	Q04206	ophid	-
P62266	P23396	ophid	-
P62269	Q13557	grid	12145273
P62277	Q13233	intact	14743216
P62280	Q9NY93	intact	17353931
P62304	P62308	bind	9417867
P62306	P62308	bind	9417867
P62308	Q15287	intact	17353931
P62312	O43143	ophid	-
P62314	O15457	ophid	-
P62316	O15457	ophid	-
P62318	Q96K27	grid	11713266
P62330	P15170	intact	17353931
P62333	O15145	ophid	-
P62341	Q14485	mint	16169070
P62380	P52655	intact	15657099
P62424	O95793	intact	15303970
P62487	Q9BRU9	ophid	-
P62491	O75154	mint	18511905
P62701	Q9BTQ7	ophid	-
P62714	Q96GM5	ophid	-
P62745	O43924	ophid	11786539
P62750	P62269	ophid	-
P62753	Q9H1H9	ophid	-
P62805	Q15204	ophid	15657099
P62807	Q96BK5	intact	17353931
P62820	O43592	ophid	-
P62826	Q9H836	grid	11782423
P62829	Q8WUQ7	ophid	-
P62834	O00522	ophid	15657099
P62841	P32969	ophid	-
P62851	P98194	ophid	-
P62857	O75845	ophid	-
P62875	P62269	ophid	-
P62877	O75312	ophid	-
P62878	Q5T2B4	grid	11384984
P62879	P36897	ophid	-
P62891	Q99471	ophid	-
P62899	Q9UHQ7	intact	17353931
P62910	P61619	ophid	-
P62917	P62273	ophid	-
P62937	O60674	ophid	12668872
P62942	Q8TAS0	ophid	-
P62978	Q9Y4K3	ophid	-
P62979	Q9Y3C5	intact	14755250
P62987	Q99759	intact	14743216
P62988	Q13233	intact	14743216
P62991	Q8NDD8	grid	15761153
P62993	P08588	ophid	-
P62994	P11274-	mint	9826659
P62995	Q13242	ophid	15657099
P62999	P53365	mint	8670882
P63000	P41743	intact	11260256
P63010	Q9NSM5	ophid	-
P63085	P49841	intact	18045539
P63098	P26641	ophid	-
P63103	P54253	ophid	15657099
P63104	Q14978	intact	17353931
P63146	Q13432	intact	16169070
P63158	P61978	mint	11748221
P63162	Q9UI95	ophid	-
P63165	Q9GZR1	ophid	10799485
P63172	Q9UBX3	bind	15117959
P63173	O43353	intact	17353931
P63208	Q9NXC5	ophid	-
P63208-2	Q9UKT4	bind	10531035
P63209	Q00653	ophid	-
P63215	P08754	intact	17353931
P63218	Q9UFT3	grid	8636150
P63220	P11171	intact	17353931
P63241	P62988	ophid	-
P63244	P62195	ophid	-
P63256	P46940	mint	9368021
P63261	P18206	bind	15163412
P63272	O15514	ophid	-
P63279	Q9NVP2	intact	-
P63280	P15923-	intact	9409784
P63316	P19429	bind	9560191
P67775	Q9NRL3	grid	18782753
P67809	Q14103-4	intact	12674497
P67870	P49427	intact	11546811
P68032	P02774	ophid	12554937
P68036	Q8IWT3	ophid	-
P68104	P55774	intact	16169070
P68133	Q96IH1	ophid	-
P68138	P02774	ophid	7703225
P68254	P49796-4	grid	11985497
P68318	P22626	mint	15518812
P68363	Q04206	ophid	-
P68366	P17987	ophid	-
P68369	P30050	grid	16169070
P68371	O43261	mint	16169070
P68400	P25789	ophid	-
P68404	Q13161	grid	15188402
P68431	Q12888-	mint	16415788
P68451	Q16611	mint	17074758
P69682	P49418	mint	17762867
P69700	Q9Y297	mint	9660940
P69905	P68871	intact	11724557
P70211	P56270	intact	11527412
P70218	Q16584	mint	-
P70335	Q8N264	intact	16862148
P70392	O76009	intact	17353931
P70489	P08758	intact	8667030
P70604	P62158	mint	11323678
P78314	P19174	ophid	11390470
P78317	P61077	intact	-
P78329	P00519	intact	17474147
P78337	Q569H2	ophid	-
P78347	P62330	intact	17353931
P78347-2	Q9NPI3	grid	14623887
P78352	O14964	ophid	12151521
P78357	P46108	intact	17474147
P78368	Q8WZ56	ophid	-
P78371	P40227	ophid	15657099
P78396	P49674	intact	17353931
P78524	P00519	intact	9632734
P78527	P61981	mint	15324660
P78537	P21246	intact	16169070
P78543	A5YKK6	intact	17353931
P78545	P62837	intact	-
P78549	O14556	intact	17353931
P78559	Q9NRI5	intact	15657099
P78560	Q8IUB0	grid	16169070
P80217	Q53GL0	intact	18624398
P80294	Q96KC8	intact	14668352
P80303	P42574	mint	18154733
P80370	Q04721	ophid	15657099
P80511	Q15109	ophid	-
P81274	P63096	intact	15537540
P81277	P49683	ophid	15657099
P81605	O75771	intact	17353931
P82279-2	Q9NY93	intact	17353931
P82933	P62875	ophid	-
P83731	P25398	ophid	-
P83876	Q9UK45	ophid	-
P83916	P26358	grid	12711675
P83917	Q13111	grid	10549285
P83954	Q13884	intact	8576247
P84022	P35908	mint	15527767
P84051	Q86YP4	intact	16415179
P84085	Q99755	ophid	-
P84090	Q15287	intact	17353931
P84092	P63010	intact	9341158
P84103	Q5RKV6	bind	15231747
P84243	Q9Y5B9	bind	15616580
P88585	P28482	bind	10074203
P97287	Q9BXH1	intact	15694340
P97346	P67775	mint	16764867
P97366	P63000	mint	-
P97465	P18031	mint	18515860
P97697	P29218	mint	8068621
P97947	B6ZGU3	grid	10648597
P98073	P00995	ophid	-
P98082	P62993	intact	15657099
P98083	P00533	intact	8887653
P98095	P35555	ophid	15657099
P98155	P78509	ophid	15657099
P98160	O75400	ophid	-
P98164	P05121	ophid	15657099
P98170	P55211	intact	12620238
P98171	Q13233	ophid	-
P98174	Q14247	ophid	15657099
P98177	Q92793	ophid	-
P98179	P18206	bind	15163412
P98194	Q02078	ophid	15657099
P99998	P04792	mint	10980706
P99999	Q9Y3M8	ophid	-
Q00005	Q14738	ophid	-
Q00169	Q15126	intact	17353931
Q00266	O15498	ophid	-
Q00341	P21283	ophid	-
Q00403	P08047	ophid	-
Q00526	P67870	ophid	-
Q00534	Q8N5D4	ophid	-
Q00535	Q9UJU2	ophid	-
Q00537	P61981	intact	15324660
Q00560	Q06124-3	grid	18519587
Q00587	Q9BPZ7	intact	16189514
Q00610	O75061	grid	12732633
Q00653	Q13200	ophid	14743216
Q00653-2	Q9BVA1	intact	14743216
Q00722	P09884	ophid	-
Q00796	Q9UKE5	intact	17353931
Q00975	Q9Y605	intact	17353931
Q00978	P54253	mint	16713569
Q00987	P03372	intact	15657099
Q01064	Q9BQY4	ophid	-
Q01085	Q8IUM2	ophid	-
Q01105	P17480	mint	17318177
Q01113	P31785	ophid	-
Q01130	Q86X95	intact	15652350
Q01196	Q9GZV5	ophid	-
Q01201	Q92499	intact	14743216
Q01338	Q14232	intact	9235896
Q01484	P32004	ophid	15657099
Q01518	P23528	ophid	-
Q01543	P11308	ophid	-
Q01581	Q9NYV6	ophid	-
Q01658	Q9UNY4	grid	12927788
Q01668	P21802	ophid	15657099
Q01780	O95777	intact	15231747
Q01780-2	Q9Y333	bind	15231747
Q01813	P20333	intact	15657099
Q01814-6	Q5EBL8	bind	12763866
Q01831	Q96KM6	mint	15231748
Q01844	O60637	intact	16189514
Q01851	B6ZGU3	grid	9448000
Q01954	Q13323	bind	15694340
Q01973	P01138	ophid	-
Q02078	Q9UQL6	grid	10748098
Q02153	P33402	ophid	15657099
Q02156	P24941	ophid	15657099
Q02218	O14980	ophid	-
Q02241	P61981	intact	15324660
Q02246	O14594	ophid	15657099
Q02388	P02751	ophid	15657099
Q02410	O14936	ophid	15657099
Q02446	Q59FX5	grid	7559627
Q02447	Q9P0U3-2	bind	15546615
Q02487	P14923	ophid	-
Q02539	P49321	ophid	15657099
Q02543	Q9NXG2	ophid	-
Q02556	P14316	grid	7768900
Q02642	Q13765	mint	16239928
Q02650	P68431	intact	11242053
Q02750	Q5SWW9	grid	10402467
Q02779	Q00610	ophid	15657099
Q02880	P11388	ophid	15657099
Q02930	P05412	ophid	15657099
Q02952	P17252	ophid	-
Q02962	Q8NFJ9	intact	18000879
Q02978	P20333	intact	14743216
Q03013	Q05516	intact	15657099
Q03135	P04629	ophid	15657099
Q03181	O75293	ophid	-
Q03181-2	Q9UPY2	grid	11867749
Q03252	Q13561	ophid	-
Q03330	P84243	intact	18243098
Q03393	Q96HA8	intact	19060904
Q03405	P23458	bind	9974409
Q03518	O15533	intact	15657099
Q03519	Q6QWC1	grid	11381133
Q03526	Q13094	mint	10556826
Q03701	Q9NW13	ophid	-
Q03806	P01730	bind	9641677
Q03933	P37198	ophid	15657099
Q04206	P07814	ophid	-
Q04206-2	P07900	intact	14743216
Q04323	P11802	grid	17353931
Q04631	P60953-2	intact	15451670
Q04637	Q9BUB5	intact	9878069
Q04656	P00450	ophid	11040994
Q04721	Q06330	ophid	15657099
Q04727	Q9H0Q3	ophid	-
Q04759	P61981	ophid	-
Q04760	P23919	ophid	-
Q04771	P36897	ophid	-
Q04864	P20226	grid	8413269
Q04912	P27986	ophid	-
Q04917	Q00536	ophid	-
Q05193	Q9BY11	intact	11082044
Q05195	O75446	grid	11101889
Q05209	P29353	ophid	15657099
Q05343	P10828	mint	7746322
Q05397	P56945	bind	10545505
Q05469	P49675	ophid	12925534
Q05513	Q9BYG5	intact	11260256
Q05519	P61981	intact	17353931
Q05639	Q99759	intact	14743216
Q05655	P20700	ophid	15657099
Q05787	P01730	mint	16619026
Q05923	Q16539	ophid	15657099
Q05D07	O75969	grid	15257753
Q05D60	O14879	intact	16189514
Q06055	Q9UHK6	ophid	-
Q06124	Q14289	ophid	15657099
Q06124-3	Q9HCW9	grid	10976913
Q06136	P60842	ophid	-
Q06141	P34741	ophid	15657099
Q06187	P28300	ophid	-
Q06203	O00566	ophid	-
Q06265	Q9Y2L1	ophid	-
Q06323	Q8IWP6	grid	16169070
Q06330	Q92831	ophid	10747963
Q06455	Q99750	ophid	-
Q06481	Q96KM6	bind	15231748
Q06486	P10636	mint	17101137
Q06547	Q8TAP4	intact	16189514
Q06547-2	P51610	intact	10675337
Q06587-2	O00257	bind	9858531
Q06787	Q96S59	bind	15381419
Q06828	P01137	ophid	15657099
Q06830	Q9Y6P5	ophid	-
Q06945	O00560	grid	11498591
Q07011	Q13077	ophid	9464265
Q07020	P62249	ophid	-
Q07021	Q9Y572	intact	14743216
Q07092	P14136	mint	18804107
Q07157	Q9P2M7	intact	12023291
Q07283	Q9BUP0	grid	17353931
Q07352	P68402	intact	16169070
Q07666	Q92979	intact	16169070
Q07812	P21796	bind	9843949
Q07817	P99999	ophid	15657099
Q07820	Q9UEI8	grid	10837489
Q07866	Q12840	ophid	-
Q07869	Q9Y6Q9	ophid	-
Q07890	P06241	intact	17474147
Q07912	Q9Y5X1	mint	16137687
Q07954	P17098	bind	15231748
Q07955	P49759	ophid	8617202
Q07955-3	Q13627-5	grid	14623875
Q08117	P29083	grid	11416139
Q08162	P62826	grid	8896453
Q08170	Q15287	intact	17353931
Q08188	Q9NZT1	ophid	10777582
Q08209	Q53F39	ophid	-
Q08211	P20226	ophid	15657099
Q08345	P19174	ophid	15657099
Q08378	Q9H3P7	intact	17711851
Q08379	Q9H8Y8	ophid	10487747
Q08380	Q00653-2	intact	14743216
Q08509	O43813	mint	-
Q08554	P15924	ophid	-
Q08722	Q9P1W8	intact	15383453
Q08752	P28066	ophid	-
Q08851	P61764	grid	9395480
Q08881	P42768	ophid	-
Q08945	Q07864	ophid	-
Q08999	Q16254	intact	7892279
Q08AD1	P61981	intact	17353931
Q08AM6	P35606	ophid	-
Q09013	Q9NRR5	intact	16713569
Q09028	Q16576	mint	17255935
Q09161	P62753	intact	18423201
Q09428	P53674	ophid	12941953
Q09470	Q9NQC3	grid	14592966
Q09472	P35398	ophid	-
Q0D2I5	Q96D59	intact	16189514
Q0GE19	Q969Y2	ophid	-
Q0VAI6	Q5HYD4	grid	11390640
Q0VAK7	Q14473	grid	11163187
Q10567	Q96C10	ophid	-
Q10570	Q9UKF6	ophid	-
Q10587	Q9NR55	bind	12805554
Q10713	Q5JRX3	ophid	-
Q12769	P55735	grid	15146057
Q12770	Q9Y5U4	bind	12242332
Q12771	Q15365	mint	9234743
Q12772	A4D2N1	grid	12842885
Q12774	P61586	intact	12006984
Q12788	Q969X6	ophid	-
Q12789	P22607	intact	16169070
Q12791-5	P30519	bind	15528406
Q12799	Q9NPB6	intact	10934474
Q12802	P31946	intact	17353931
Q12802-2	P17252	bind	15383279
Q12805	Q13485	ophid	-
Q12809	Q9Y6J6	ophid	15657099
Q12816	Q93009	intact	16713569
Q12824	O95718	ophid	-
Q12834	B7ZLL1	intact	14743218
Q12840	Q99816	grid	15256501
Q12846	P63027	grid	10820264
Q12872	Q15287	intact	17353931
Q12873	P49641	intact	16169070
Q12874	P09661	ophid	15657099
Q12887	Q7KZN9	ophid	-
Q12904	P62330	intact	17353931
Q12905	Q9NZW5	ophid	-
Q12906	Q9HAV4	ophid	15657099
Q12929	O14640-2	grid	10581192
Q12933	P20333	intact	8702708
Q12933-2	Q92956	intact	9153189
Q12934	P08670	ophid	-
Q12959	Q14500	ophid	-
Q12962	Q9UPT9	grid	18206972
Q12965	P26641	ophid	-
Q12967	O14807	ophid	-
Q12974	Q15853	intact	17353931
Q12974-2	O95379-3	grid	17353931
Q12979	P00519	intact	17474147
Q12981	Q96EZ8	ophid	-
Q12982	O60238	intact	10381623
Q12983	O60238	intact	16189514
Q12986	Q75T13	ophid	-
Q12988	P39687	intact	15657099
Q12996	Q92989	ophid	-
Q13002	P19022	ophid	12151522
Q13009	P01112	ophid	15657099
Q13011	Q9Y4K3	ophid	-
Q13017	P08648	ophid	-
Q13023	P46108	intact	17474147
Q13033	Q59H77	grid	18782753
Q13042	P49959	ophid	15657099
Q13043	B7ZLL1	intact	15109305
Q13064	Q96B02	intact	-
Q13077	Q92956	intact	9162022
Q13085	P36543	ophid	-
Q13087	P00519	intact	17474147
Q13094	O43561	ophid	15657099
Q13099	P48634	intact	14667819
Q13113	Q7L5N1	intact	16169070
Q13114	Q13546	mint	15657099
Q13115	P28482	ophid	-
Q13123	O00267	intact	16169070
Q13127	Q969G3	intact	12192000
Q13136	A0JLT2	ophid	-
Q13137	P30626	intact	16189514
Q13144	Q9NQT5	ophid	-
Q13148	P14635	ophid	-
Q13153	Q15746	ophid	15657099
Q13155	Q96L14	intact	16189514
Q13158	Q9HAV5	intact	15280356
Q13162	P21731	mint	17644091
Q13163	Q99733	ophid	-
Q13177	Q14161	intact	17353931
Q13185	Q5T6C5	intact	16713569
Q13190	O15498	ophid	-
Q13191	Q13196	grid	10022120
Q13200	Q13432	intact	16169070
Q13203	Q14324	ophid	-
Q13214	Q14563	ophid	15657099
Q13224	P12931	ophid	15657099
Q13232	Q9NRR5	intact	16713569
Q13233	P49327	intact	15657099
Q13241-3	Q30168	grid	9886400
Q13242	O60936	ophid	-
Q13243	Q07912-	intact	16169070
Q13257	P32927	bind	11551900
Q13263	P08670	intact	16169070
Q13263-2	P45973	grid	12411497
Q13283	Q14444	mint	18005740
Q13285	P16333	intact	17474147
Q13287	O14964	intact	16189514
Q13309	Q14901	mint	16376880
Q13310	Q96ER6	grid	17353931
Q13322	P00533	mint	9506989
Q13330	Q16576	ophid	-
Q13344	Q9UKA9-4	grid	12581738
Q13347	Q99880	ophid	-
Q13351	Q5U5J2	grid	9722526
Q13352	Q8TC92	intact	16169070
Q13367	Q13315	mppi	9707615
Q13368	Q9NVX7	intact	16169070
Q13370	P31946	ophid	15657099
Q13371	P17987	ophid	-
Q13393	P63000	ophid	-
Q13404	P61088	intact	11057907
Q13415	Q99459	intact	15232106
Q13418	P49023	ophid	-
Q13422	P63279	intact	16189514
Q13425	Q9UEH4	grid	8576247
Q13427	Q15287	intact	17353931
Q13428	P12004	ophid	15657099
Q13432	Q9UJM0	grid	16169070
